,CR,EV,PE,LA,CA,R^2
11558,0.088,0.0,0.107,0.43,0.193,0.7757215579184025
11559,0.0,0.083,0.274,0.0,0.028,0.7155170425376781
11560,0.0,-0.101,0.119,0.653,0.0,0.6139971318672094
11561,0.097,0.066,-0.073,0.0,0.356,0.7252744714113413
11562,-0.02,-0.021,0.053000000000000005,0.776,0.0,0.7810321256812766
11563,0.057,0.0,0.0,0.751,0.0,0.46142506105983283
11564,0.0,0.0,0.06799999999999999,0.0,0.0,-0.011287363267064476
11565,0.211,-0.05,0.117,0.0,0.0,0.3930144967262619
11566,0.0,0.0,0.045,0.761,0.0,0.5012188727415112
11567,0.091,0.059,0.0,0.0,1.021,0.7011485882304249
11568,0.219,0.314,0.01200000000000001,0.475,0.0,0.7394814942331969
11569,0.239,-0.088,0.0,0.813,0.0,0.832165983221778
11570,-0.372,0.0,0.113,0.0,0.104,0.6266340534799603
11571,-0.045,0.045,0.0,0.0,2.269,0.6630939436684267
11572,0.0,0.0,0.079,0.406,0.0,0.5573832230683828
11573,0.0,0.0,0.0,0.0,4.899,0.04029900786992746
11574,0.0,0.048,0.0,0.954,0.0,0.6414906607447352
11575,0.0,0.123,0.066,0.0,0.708,0.7670940710174177
11576,0.123,-0.08,0.017999999999999988,0.0,0.0,0.36074511093373485
11577,0.0,0.159,0.24,0.595,0.0,0.8016144205431422
11578,0.0,-0.041999999999999996,0.04,0.0,1.158,0.8499263583303936
11579,0.0,-0.046,0.17,0.0,0.0,0.5926417545441408
11580,0.0,0.0,0.137,0.237,0.0,0.7528569134621357
11581,-0.063,0.0,0.005999999999999998,0.173,0.0,0.3203864031192618
11582,0.0,0.126,0.107,0.2,0.0,0.30192279720288295
11583,0.0,0.0,0.0,0.0,30.093,0.37935048306367003
11584,0.049,0.0,-0.058,0.468,-0.241,0.41997698022136865
11585,0.051,0.0,0.0,0.27,0.0,0.2562421885045201
11586,-0.025,0.0,0.0,1.461,0.0,0.9093346655827879
11587,0.0,0.0,0.0,0.0,0.227,0.78900890491134
11588,0.152,0.0,0.064,0.0,0.361,0.6845457885754134
11589,-0.136,0.0,-0.008,0.762,0.813,0.835713203461937
11590,0.0,-0.047,0.0,0.0,0.155,0.5489611488633228
11591,0.0,0.0,0.062,0.0,0.0,0.22418602548133615
11592,0.0,0.072,0.058,0.0,0.808,0.6918490643197417
11593,0.109,0.076,0.0,0.539,0.0,0.7038420950287005
11594,0.095,0.086,0.0,0.309,-0.439,0.5701863238559067
11595,0.158,-0.168,0.105,0.0,0.017,0.4253033703518445
11596,0.183,-0.128,0.12,0.0,0.041,0.6090539176402577
11597,0.0,-0.068,0.167,0.56,0.0,0.8788609482122909
11598,0.087,0.0,0.284,0.962,0.0,0.9154885940901439
11599,-0.022,0.03,0.0,0.0,6.412,0.3401484365379508
11600,0.148,0.054,0.085,0.0,0.668,0.6970941936973374
11601,0.0,0.0,0.0,0.0,0.208,0.3934996221376792
11602,-0.014,0.041999999999999996,-0.024,0.594,1.15,0.9441936235366284
11603,-0.081,0.115,0.044,0.906,0.0,0.7702874500601306
11604,0.0,0.11,0.15100000000000002,0.392,0.0,0.524732974341247
11605,0.0,0.0,-0.025,0.0,2.23,0.5005884265682705
11606,0.0,-0.041,0.035,0.488,0.329,0.748380642119785
11607,1.32,0.086,0.162,0.0,0.037,0.6986170716677276
11608,-2.512,-0.65,0.0,0.954,0.0,0.7282849083898609
11609,0.0,-0.058,0.132,0.242,0.0,0.507723506020699
11610,0.10099999999999998,0.0,0.197,0.767,0.0,0.7623284161005321
11611,0.0,-0.179,0.091,0.187,0.0,0.4371655514059475
11612,0.0,0.0,0.0,0.343,0.0,0.21738058069064936
11613,0.0,0.0,0.013,-0.193,2.92,0.5484011571844294
11614,-0.011999999999999983,0.024,0.044,0.39,0.0,0.7616044892240035
11615,0.0,-0.222,0.389,0.0,0.008,0.5553904355621611
11616,0.0,0.0,0.0,0.774,0.0,0.29591447738477195
11617,0.052000000000000005,0.0,0.03,0.432,0.0,0.6401612220747588
11618,0.452,0.265,0.448,0.908,0.0,0.6966211409182894
11619,0.0,-0.455,0.22700000000000004,0.643,-0.021,0.5755433803914616
11620,0.0,0.279,0.11,0.986,0.0,0.7742375273647677
11621,0.0,0.068,0.0,0.664,0.0,0.8147935773822472
11622,0.126,0.076,0.15,0.555,0.0,0.7432841308995422
11623,0.172,0.177,0.0,0.0,0.0,0.26597773452222073
11624,0.0,0.01899999999999999,0.08,0.0,0.329,0.5920243202649057
11625,0.015,-0.01,0.032,0.306,1.858,0.6735100078582366
11626,0.148,0.105,-0.079,0.0,0.636,0.895330960555809
11627,0.01,0.0,0.0,0.0,20.103,0.2397537053591281
11628,0.172,-0.242,0.0,0.0,0.089,0.615353009779606
11629,0.0,0.0,0.042,0.0,6.871,0.5966537323289823
11630,0.028,0.0,0.0,0.0,9.792,0.49218814272160805
11631,-0.13,0.0,0.069,0.0,0.0,-0.10473242054207899
11632,0.192,0.176,0.203,0.654,0.046,0.8633256381825132
11633,0.394,0.0,0.127,0.0,0.013,0.8200680771777021
11634,0.227,0.0,-0.113,0.552,0.0,0.6234000704192255
11635,0.0,-0.158,-0.046,0.462,0.295,0.6645721252238788
11636,0.0,0.0,0.055999999999999994,0.684,0.0,0.7482333757846091
11637,0.206,0.0,0.276,0.0,0.03,0.6889700001609613
11638,0.0,-0.031,0.0,-0.29,5.843,0.33171416851184143
11639,0.041,0.0,0.121,1.167,0.0,0.8195408302741887
11640,0.135,0.0,0.0,0.0,0.218,0.8203029356243754
11641,-0.061,0.0,0.152,0.416,0.0,0.5896175553930163
11642,0.0,0.0,0.052,0.744,0.0,0.36705815080182336
11643,1.057,-0.065,0.076,0.0,0.0,0.5972670276923613
11644,0.1,0.086,0.198,0.0,0.117,0.8379582693805363
11645,0.0,0.0,0.486,0.0,0.0,0.3714696967186305
11646,0.0,-0.093,0.097,0.0,0.07,0.7707016463111346
11647,0.0,-0.16699999999999998,-0.137,0.576,0.0,0.9192833581749462
11648,0.0,0.498,0.0,0.646,0.0,0.6031259279446073
11649,0.15200000000000002,0.227,0.0,0.0,0.0,0.6607797916387959
11650,0.105,0.151,0.094,0.0,0.429,0.7163415972707049
11651,0.0,0.0,0.099,0.0,0.0,0.3453721126181182
11652,0.402,0.558,-0.299,0.0,0.0,0.6698552934213997
11653,0.0,0.296,0.282,0.0,0.011,0.8575538194740744
11654,0.0,0.0,0.0,0.76,-0.007,0.5978522099744362
11655,0.0,0.0,0.179,0.841,0.0,0.8499478544959355
11656,0.086,0.02,0.133,0.0,0.226,0.8283145087056207
11657,0.386,0.0,-0.035,0.438,-0.059,0.6771637931598572
11658,0.549,0.05,0.15,0.305,0.0,0.7372373452863836
11659,0.145,0.0,0.03600000000000002,0.0,0.06,0.7431112156954254
11660,0.0,0.0,0.298,0.0,0.0,0.42335322853332247
11661,-0.302,0.53,0.267,0.539,0.007,0.8548905179176305
11662,-0.013000000000000012,0.137,0.087,0.0,0.197,0.6700368651690205
11663,0.0,0.066,0.109,0.361,0.0,0.5780427576262095
11664,0.046,-0.039,0.041999999999999996,0.34,0.201,0.7936522024810251
11665,-0.943,0.0,0.086,0.0,0.0,0.1500397659835485
11666,1.025,-0.242,0.501,0.654,0.0,0.8325980866347792
11667,0.086,-0.06,-0.027,1.144,0.0,0.7750113565646521
11668,0.134,-0.129,0.03,0.0,0.0,0.5321673565788949
11669,0.0,0.067,0.111,0.0,0.0,0.28347086583124426
11670,0.472,0.0,-0.193,0.0,0.0,0.1353225505262189
11671,-0.947,0.419,0.0,0.0,0.016,0.46824282533940464
11672,0.081,-0.06,-0.065,0.0,0.444,0.789541808553408
11673,0.0,0.0,0.365,0.537,0.0,0.47251944421995407
11674,0.287,-0.19199999999999998,0.368,0.0,0.061,0.868460900055917
11675,0.0,0.052,0.107,0.649,0.0,0.7186982191054131
11676,0.0,0.134,0.114,0.26,0.0,0.4689819407406155
11677,0.028,0.0,0.021,0.89,0.0,0.6770724797349562
11678,0.0,0.104,0.107,0.469,0.137,0.7947270915602964
11679,0.0,0.0,0.0,0.941,0.0,0.3839340722091622
11680,0.018,0.08,0.049,0.0,0.488,0.8215562168919528
11681,0.0,-0.023,-0.01,0.0,4.941,0.4135229608329205
11682,0.0,0.0,0.028,1.045,0.0,0.6626285555074249
11683,0.14,-0.095,0.169,0.586,0.0,0.7832133038898708
11684,0.0,0.0,0.0,0.937,0.0,0.557380479129616
11685,0.0,0.0,-0.007,0.714,-14.969,0.20450246509121095
11686,0.119,0.0,0.049,0.0,0.0,0.29661743715383515
11687,-0.058,0.0,0.0,0.0,0.0,0.004201852377069382
11688,0.0,0.0,0.273,0.0,0.078,0.5473424117456998
11689,0.0,0.0,0.0,0.804,0.0,0.2812132227461819
11690,0.14200000000000002,0.341,0.0,0.51,-0.053,0.4442908546163292
11691,0.0,0.032,0.0,0.851,0.0,0.5453643594864812
11692,-0.04400000000000001,0.146,0.0,0.465,0.0,0.6555113934018546
11693,0.273,-0.124,0.0,0.617,0.0,0.5589284062742708
11694,0.523,-0.08600000000000002,0.243,0.574,0.0,0.6522270154336183
11695,0.523,0.0,0.212,0.0,0.06,0.6169526709887385
11696,0.478,0.137,0.07700000000000001,0.0,0.0,0.5238700536412713
11697,0.142,0.0,0.0,0.757,0.0,0.5289711673880917
11698,-0.007,-0.023,-0.048,1.183,0.0,0.8900351538647351
11699,-0.069,0.037,0.0,0.476,0.0,0.6348449549839876
11700,0.0,0.0,0.0,0.0,0.137,0.5501015371502971
11701,0.059,-0.032,0.0,0.644,0.0,0.5100286176139244
11702,0.099,0.038000000000000006,0.0,0.696,0.0,0.6582189127139766
11703,-1.138,0.0,0.074,0.388,0.111,0.6238094476765235
11704,0.0,-0.028000000000000025,0.0,0.0,0.11,0.6228437779882253
11705,-0.069,0.024,0.034,0.718,1.112,0.7747840569062644
11706,0.0,-0.11,-0.038,0.0,0.175,0.32541322763595903
11707,0.0,-0.05,0.043,0.245,0.0,0.5802993131229783
11708,0.11,0.28,0.0,0.0,0.0,0.68049343905797
11709,-0.031,0.014,-0.014,0.0,6.72,0.4365304444525038
11710,0.131,0.0,0.0,0.181,0.0,0.5744274395176209
11711,-0.704,0.0,0.089,0.472,0.266,0.8410655399359976
11712,0.141,0.066,0.079,0.0,0.486,0.5177728521690756
11713,0.184,-0.156,-0.152,0.0,0.074,0.4329552782137722
11714,0.473,-0.048,0.141,0.0,0.174,0.7053808135382835
11715,0.0,0.0,0.0,1.102,0.0,0.6394079251949671
11716,0.713,0.469,0.423,0.0,-0.037,0.7123996928450707
11717,-4.571,-0.132,0.0,0.0,0.024,0.5010806544909302
11718,-0.058000000000000024,-0.2,0.113,0.0,0.039,0.8438098660339312
11719,-0.155,0.129,0.125,0.0,0.091,0.5359701005493955
11720,0.0,0.0,0.033,0.573,0.0,0.5017067698692166
11721,0.0,0.061,0.078,0.526,0.387,0.8823199269674278
11722,0.418,0.114,0.102,0.904,0.0,0.7275855773365576
11723,0.0,0.215,0.0,0.0,-0.101,0.6389345410932604
11724,-0.045000000000000005,-0.052,0.131,0.0,0.0,0.8169726917772453
11725,0.0,0.0,0.13,0.612,0.0,0.4928538000338236
11726,0.0,0.433,0.0,0.0,0.037,0.7815030642788612
11727,0.0,0.0,0.068,0.791,0.0,0.4958298986523858
11728,-0.057,0.0,0.016,0.472,0.352,0.7395829377824048
11729,-4.179,0.0,-0.017000000000000008,0.0,0.033,0.8748856607607636
11730,-0.066,-0.04,0.174,0.0,0.114,0.8764140770092681
11731,-0.065,-0.063,0.0,1.059,-1.178,0.541257738347585
11732,-0.084,-0.055,0.082,0.0,0.656,0.5064892008576994
11733,0.0,0.0,0.0,0.0,-0.189,0.3681894513850278
11734,1.049,0.078,0.148,0.555,0.045,0.8505878605710528
11735,0.0,0.213,0.148,0.0,0.142,0.7726758131723396
11736,0.0,0.04299999999999998,-0.05,0.0,0.0,0.17428620321687383
11737,0.235,-0.19,0.167,0.0,0.066,0.8137643049855612
11738,0.0,0.0,0.0,0.0,1.728,0.5968585446216585
11739,0.0,0.247,-0.3,0.0,0.0,0.5440492265169024
11740,0.026999999999999996,0.033,0.0,0.467,0.0,0.7366197593018626
11741,0.0,0.0,0.275,0.785,0.0,0.6768919174389729
11742,0.226,0.0050000000000000044,0.063,0.601,0.0,0.76026938397307
11743,0.63,0.0,0.477,0.0,0.041,0.8476662488479209
11744,0.0,0.172,0.258,0.409,0.0,0.6072164464227525
11745,0.0,-0.079,0.0,0.0,0.048,0.7229668265018249
11746,0.067,0.0,0.091,0.56,0.0,0.7488841655723608
11747,0.0,-0.066,0.0,0.339,0.0,0.5588336904727917
11748,0.0,0.0,0.041,0.685,0.0,0.5272258337689155
11749,0.0,-0.209,0.0,0.0,0.0,-0.006546341419067403
11750,0.0,0.0,0.306,0.627,0.0,0.48277799133089205
11751,-0.015,0.028,-0.019,0.0,17.987,0.7258015682255069
11752,0.492,0.081,0.157,0.765,0.0,0.8697268829756096
11753,0.0,0.0,0.0,1.047,0.0,0.623278831138271
11754,-0.351,0.0,0.0,0.0,0.315,0.638108280411068
11755,0.178,0.0,0.089,0.0,0.206,0.6673889536081468
11756,-0.134,0.059,0.0,0.305,0.0,0.7429370573687062
11757,0.115,-0.017,0.015,0.0,1.727,0.8235448804106668
11758,0.062,-0.05,0.0,0.0,0.364,0.49552338890280145
11759,0.106,0.0,-0.1,0.0,0.092,0.5587951814199975
11760,-0.231,0.0,0.077,0.0,0.494,0.8603727579939067
11761,0.0,0.0,0.0,0.388,0.0,0.3735787660156702
11762,0.0,0.147,0.098,0.0,0.0,0.5693188600906267
11763,0.059,0.017,0.02,0.861,0.0,0.5945195042935226
11764,-0.308,0.0,0.10200000000000001,0.0,0.029,0.4971387227835704
11765,0.0,0.05399999999999994,0.0,0.0,0.0,0.2722711690012981
11766,0.0,0.068,0.11599999999999999,0.0,0.194,0.6535322546530704
11767,-0.017,0.042,-0.036,0.881,0.0,0.6749906229610889
11768,-0.235,0.017,0.025,0.577,4.548,0.7967632817747633
11769,0.156,0.0,0.02,0.362,0.0,0.669534476541042
11770,0.0,0.432,-0.621,0.0,0.021,0.639328667272896
11771,-0.04,0.046,0.084,0.589,0.0,0.7078497541612703
11772,0.34,0.0,0.385,0.0,0.018,0.835970369493735
11773,0.0,0.085,0.0,0.631,0.0,0.6932827021824455
11774,0.0,0.438,0.321,0.425,0.0,0.6155913358438563
11775,0.17700000000000002,0.0,0.0,0.0,0.145,0.6182172770655587
11776,0.192,0.067,0.041,0.0,0.136,0.6544383076926378
11777,0.0,0.288,0.0,0.0,0.0,0.44228445145854334
11778,0.07,0.03,0.036,0.0,0.914,0.6630372665866484
11779,0.136,-0.399,0.306,0.0,0.065,0.6868031576365481
11780,0.15,0.094,0.221,0.243,0.0,0.6509236547809911
11781,0.0,0.166,0.21899999999999997,0.0,0.116,0.7217440178935597
11782,-0.312,0.0,0.046,0.0,0.455,0.707508925266261
11783,0.33299999999999996,0.074,0.07,0.337,0.0,0.628059536169184
11784,0.0,0.0,-0.239,0.0,0.034,0.5754510472960448
11785,0.0,0.0,-0.021,0.0,1.62,0.5533856147921372
11786,-0.247,0.083,0.0,0.0,0.134,0.7153947299288963
11787,0.0,0.0,0.206,0.0,0.013,0.3716921633250684
11788,-0.543,0.0,-0.096,0.323,0.083,0.7531948889131581
11789,0.304,0.219,0.0,0.54,0.065,0.6902614629893469
11790,0.132,-0.273,-0.036000000000000004,0.655,0.0,0.8108037755315032
11791,-0.08400000000000002,-0.104,0.162,0.84,0.0,0.6713563765246311
11792,0.097,0.0,0.0,0.633,0.328,0.7422270197548924
11793,0.109,0.031,0.024,0.897,0.0,0.7683940998282259
11794,-0.027,0.0,0.0,0.139,0.0,0.18419368240704703
11795,-0.431,-0.203,-0.075,0.496,0.0,0.6967035915448678
11796,0.126,0.0,0.071,0.0,0.186,0.4413936477493722
11797,0.653,0.0,0.691,0.0,0.0,0.44062241432053995
11798,0.0,-0.171,0.066,0.0,0.0,0.3528600004474268
11799,0.0,-0.016,0.0,0.365,0.0,0.22947893500343908
11800,0.0,0.0,0.16699999999999998,0.502,0.0,0.8595901610058713
11801,0.199,0.021,0.031,0.0,1.928,0.8872052391756422
11802,0.233,0.0,0.283,0.62,0.0,0.5577373268982628
11803,-0.218,0.279,0.171,0.2,-0.022,0.4774662684497165
11804,0.116,0.0,0.072,0.0,0.213,0.7270024909467347
11805,-0.09,0.0,-0.032,0.735,0.0,0.6233889065356031
11806,-0.006,0.0,0.0,0.0,7.675,0.6419283636384338
11807,0.0,0.0,0.203,0.0,-0.03,0.5287002684291646
11808,0.0,-0.019,-0.023,0.0,0.311,0.3552957195083244
11809,0.2,0.0,0.0,0.897,0.0,0.6993808521684025
11810,0.117,0.085,0.178,0.0,0.108,0.8373637998173981
11811,0.0,0.102,0.393,0.0,0.0,0.6078105133606939
11812,-0.397,-0.125,-0.048,0.0,0.496,0.5145216344686796
11813,0.0,0.12,0.148,0.286,0.0,0.6863756926628068
11814,0.071,0.065,0.074,0.0,0.0,0.6489801360109058
11815,0.37,0.0,0.095,0.0,0.022,0.4097388917013449
11816,0.041,0.0,-0.012,0.505,0.0,0.5680462613353238
11817,0.096,0.07499999999999998,0.059,0.404,0.0,0.733950967936871
11818,0.308,0.0,0.336,0.151,0.0,0.39714273794931265
11819,-0.299,-0.6859999999999999,0.208,0.0,-0.003,0.9019496916638585
11820,0.0,0.1,0.108,0.0,0.0,0.21506917510877555
11821,0.067,0.0,0.0,0.318,0.0,0.2521932560780261
11822,0.0,0.0,0.085,0.0,0.151,0.5817378592167215
11823,-0.039,-0.016,0.003,0.135,-3.125,0.7634571538611865
11824,0.0,0.0,0.05700000000000001,0.387,0.0,0.41314403639084274
11825,0.069,-0.031,0.114,0.0,0.0,0.7245348863196381
11826,0.079,0.132,0.059,0.0,0.159,0.8127752597854356
11827,0.0,0.706,-0.176,1.089,0.0,0.7551051088637392
11828,0.0,-0.145,0.103,0.681,0.0,0.43421631394564253
11829,-0.575,0.202,0.192,0.0,0.044,0.7771512081929062
11830,0.209,0.324,0.151,0.222,0.0,0.793541208024752
11831,-0.0009999999999999974,0.0,-0.014,0.649,5.091,0.7183143327956223
11832,0.0,0.009,-0.009,0.757,0.0,0.8283002717215538
11833,0.0,0.072,0.042,0.0,0.187,0.33755471777082624
11834,0.0,0.04699999999999999,-0.041,0.0,0.643,0.8233158504075802
11835,0.508,0.0,0.179,0.0,0.276,0.7195201362197621
11836,0.345,0.0,0.145,0.501,-0.025,0.4887841481079458
11837,0.0,0.175,0.503,0.698,0.0,0.5818579175101614
11838,0.953,0.0,0.0,0.572,0.0,0.4202405744222274
11839,0.0,0.347,-0.221,0.89,0.0,0.7671222698500735
11840,0.0,0.0,0.0,0.945,-1.788,0.27125330039520146
11841,0.084,0.0,0.081,0.0,0.205,0.5867891190257434
11842,-0.186,-0.07,0.091,0.494,0.0,0.7649598542769096
11843,0.0,0.0,0.091,0.259,0.0,0.29177117735169555
11844,0.0,0.0,0.024,0.412,0.0,0.5320655690104295
11845,-0.026,0.083,-0.027,0.0,4.114,0.7456837213977683
11846,-0.04,0.067,0.151,0.627,0.0,0.6953648223966952
11847,-0.066,-0.025,0.058,0.0,-0.463,0.4779228057205748
11848,0.033,0.0,0.0,0.0,0.0,0.04751117357756873
11849,-0.013,-0.012,0.0,0.697,0.0,0.6094799249654327
11850,0.0,0.119,0.146,0.407,-0.11,0.4677479200568355
11851,0.275,0.0,0.215,0.262,0.0,0.8186504509560582
11852,0.0,0.0,0.16,0.0,0.05,0.7088102719754645
11853,0.0,0.575,0.217,-0.137,0.043,0.7855323519186745
11854,-0.166,0.111,-0.056,0.0,0.0,0.4512180619593259
11855,0.0,0.199,0.0,0.0,0.097,0.9063423589543553
11856,0.0,-0.115,0.0,0.0,0.033,0.435494679946522
11857,0.0,0.0,0.048,0.499,0.0,0.49498353088639147
11858,0.0,0.0,0.189,0.0,-0.01,0.41366624108909156
11859,0.0,-0.343,0.278,0.817,0.027,0.9510916398213798
11860,-1.195,0.0,0.03799999999999999,0.19,0.051,0.7411367401102722
11861,0.0,0.035,0.07,0.69,0.545,0.9394950505995839
11862,-0.192,0.04,0.022,0.0,0.408,0.7303989247499322
11863,0.0,0.0,0.093,0.0,0.291,0.5869650171705146
11864,-0.125,0.0,0.083,1.152,0.0,0.8025813799735593
11865,-0.034,0.025,0.016,0.574,0.539,0.8573133974658448
11866,-0.204,0.045,0.009000000000000001,0.204,0.153,0.6939169746844533
11867,0.167,0.062,0.0,0.0,0.0,0.2942632799803486
11868,0.0,0.088,0.0,0.473,0.0,0.32590797664292304
11869,-0.43,0.0,0.0,0.0,0.0,0.23415288325983685
11870,0.162,0.117,0.118,0.604,0.0,0.7089338429870791
11871,0.0,-0.087,-0.028999999999999998,0.0,0.047,0.4531169380499108
11872,-0.155,0.467,0.239,1.096,0.0,0.9102446510126431
11873,-0.106,0.04,0.039,0.425,-0.799,0.7577599122241927
11874,0.0,-0.048,0.033,0.843,0.0,0.6528999615981997
11875,0.181,0.2,0.074,0.158,0.0,0.8623196965866162
11876,-0.024,0.0,0.0,1.082,0.0,0.6463259539404546
11877,0.0,0.0,-0.107,0.0,0.186,0.751567670578898
11878,0.072,0.104,0.112,0.0,0.101,0.41401388487469193
11879,0.0,0.0,0.0,0.741,0.0,0.4650494766835419
11880,0.0,0.017,0.037,0.5,0.689,0.7857483719859837
11881,0.072,0.126,0.075,0.337,0.0,0.6554165210549269
11882,-0.245,0.033,0.029,0.171,0.0,0.5871929773904895
11883,0.122,0.144,-0.07200000000000001,0.371,0.0,0.5665730335099963
11884,0.245,0.0,0.0,1.011,0.0,0.6241058874023441
11885,0.0,0.0,0.0,1.04,0.0,0.6184128957913715
11886,0.0,0.21399999999999997,0.083,0.362,0.0,0.509531659235646
11887,0.0,0.0,0.2,0.0,0.0,0.6978277162487796
11888,-0.599,0.0,0.236,0.0,0.0,0.4655916099814401
11889,-0.04,0.0,0.07,0.514,0.688,0.6948671232275343
11890,0.0,0.046,0.0,0.468,0.0,0.5102684821068326
11891,0.0,0.0,0.09000000000000002,0.0,0.12,0.6358436076597795
11892,0.101,-0.089,-0.044000000000000004,0.347,-0.075,0.81296152223137
11893,0.0,-0.082,0.248,0.0,0.0,0.7304587770241479
11894,0.237,-0.246,-0.377,0.0,0.064,0.7216946135988722
11895,0.08000000000000002,0.355,0.0,0.744,0.022,0.7633633843600783
11896,-0.825,0.0,0.0,0.768,0.025,0.9244375231353479
11897,0.0,-0.086,0.106,0.0,0.0,0.4730775617312666
11898,-0.02800000000000001,0.0,0.174,0.0,0.0,0.5153099313064723
11899,1.682,-0.763,0.444,0.0,0.032,0.7199419786276962
11900,-0.172,0.0,0.243,0.0,0.074,0.6010963881919491
11901,0.168,0.223,0.101,0.826,0.0,0.7134341019936168
11902,-0.074,0.0,0.128,0.241,0.0,0.34138573400135563
11903,0.0,-0.0019999999999999983,0.0,0.545,0.0,0.46206437745714
11904,0.014,-0.111,-0.034,0.235,0.0,0.7210969764317812
11905,0.166,0.0,0.0,0.0,0.187,0.5286382714469595
11906,0.0,0.0,0.0,1.208,0.0,0.7187296870647228
11907,0.0,0.03,0.245,0.0,0.0,0.6456920906291568
11908,-0.018,0.084,0.043000000000000003,0.743,0.0,0.776763177432542
11909,1.392,0.0,0.196,0.478,0.0,0.6746301044513504
11910,-5.812,0.224,0.154,0.0,-0.013,0.8259134515797529
11911,0.0,0.0,0.044,0.0,1.708,0.6449488199593112
11912,0.0,0.0,0.128,0.0,0.051,0.5837901447041587
11913,-0.124,0.057,0.132,0.729,0.0,0.6330918752643069
11914,0.459,0.0,0.036,0.0,0.444,0.7468477492654916
11915,-0.044,0.0,0.082,0.0,0.388,0.6306451181704327
11916,0.0,0.044,0.024,0.958,0.0,0.8939820823079039
11917,0.241,0.228,0.227,0.147,0.0,0.34076443120202626
11918,0.343,0.0,0.114,0.0,0.097,0.4568160185853276
11919,0.073,0.0,0.022,0.0,0.636,0.3481478167235814
11920,0.097,-0.092,0.006000000000000005,0.751,0.0,0.6203682592873676
11921,0.0,0.07400000000000001,-0.224,0.0,0.028,0.6185622470463195
11922,0.22300000000000003,0.434,0.204,0.0,0.024,0.7280111209399085
11923,0.068,0.0,0.16099999999999998,0.317,0.0,0.9132825862407236
11924,0.0,0.0,0.206,0.81,0.0,0.6322627896048894
11925,0.0,0.196,0.096,0.197,0.027,0.8675046518526814
11926,0.011,-0.013,0.0,0.0,11.075,0.49818953792272114
11927,0.0,0.189,0.20699999999999996,0.0,0.0,0.42285632819255403
11928,0.0,0.0,0.0,0.0,0.2,0.4218191322656568
11929,-0.385,0.0,0.555,0.651,0.012,0.8589486869878492
11930,0.0,0.16,0.0,0.938,0.0,0.8593982222195811
11931,0.282,-0.06999999999999999,0.074,0.926,0.0,0.7856050378030254
11932,0.344,0.0,0.26599999999999996,0.6,0.0,0.7030834965148229
11933,0.0,-0.045,0.053,0.746,-0.588,0.49092447718395216
11934,0.0,-0.129,0.206,0.0,0.0,0.6326994019589782
11935,0.486,-0.166,0.099,0.0,0.0,0.8250239675288462
11936,-0.636,0.0,0.255,0.638,0.0,0.7880297033546425
11937,0.0,0.0,0.121,0.0,0.0,0.22278249405734196
11938,0.201,0.11,0.013999999999999999,0.223,0.0,0.7925471637442576
11939,0.0,0.211,0.0,0.0,0.112,0.699920098214822
11940,0.0,0.0,0.0,1.098,0.0,0.4956534342351263
11941,0.0,0.145,0.060000000000000005,0.662,0.0,0.8027966229754953
11942,0.0,0.0,0.0,0.762,-0.248,0.3267694756182067
11943,0.0,0.122,0.307,0.0,0.175,0.8700088404471806
11944,0.0,0.0,0.065,0.0,0.45,0.5215510389041121
11945,0.072,0.082,0.047,0.864,0.0,0.8437590267159671
11946,0.0,-0.265,0.324,0.392,-0.018,0.8472629789356357
11947,-0.595,0.0,0.0,0.282,0.344,0.6837568074252915
11948,0.137,0.0,0.081,1.039,0.0,0.6998883648468908
11949,-0.376,0.109,0.0,0.0,0.062,0.4445208322650469
11950,0.093,0.0,0.08,0.552,1.333,0.8926295501341474
11951,0.0,0.0,0.0,0.786,0.0,0.3629876223509213
11952,0.0,0.0,0.113,1.136,-0.412,0.39741114753658335
11953,0.11,-0.065,0.06399999999999999,0.0,0.0,0.3453647688968534
11954,-0.057,0.061,-0.034,0.321,0.0,0.5521861167181826
11955,0.196,0.0,0.0,0.63,0.0,0.4328892216308854
11956,0.317,0.0,0.087,0.438,0.0,0.4797025536301378
11957,0.0,0.162,0.075,0.833,0.0,0.924383536646457
11958,0.0,0.0,0.133,0.0,0.109,0.6118534336262589
11959,0.42,0.0,0.208,0.0,-0.055,0.5977233638388908
11960,0.0,0.0,0.167,0.453,-0.11,0.5858281775027094
11961,0.0,-0.022,0.009,1.015,0.0,0.7824886506409034
11962,0.439,0.345,0.0,0.655,0.0,0.3966208845716125
11963,0.082,0.0,0.0,0.682,0.0,0.6987215433370364
11964,0.053,0.073,0.055,0.32,0.0,0.7547662259200641
11965,0.097,-0.025,0.0,0.819,-0.946,0.5012150807735491
11966,0.0,0.0,0.0,0.492,0.589,0.4969082074952179
11967,0.056,-0.055,0.089,0.173,0.0,0.7484600116363608
11968,0.234,-0.153,0.0,0.255,0.0,0.5677797301219156
11969,-0.063,0.114,-0.113,0.0,0.0,0.8656562175073828
11970,-0.047,-0.014,0.031,0.0,0.994,0.8230596725502692
11971,0.0,-0.071,0.05800000000000001,0.0,0.273,0.443316220263663
11972,0.0,0.0,0.331,0.0,0.0,0.559786451301125
11973,0.0,0.0,0.32399999999999995,0.434,0.0,0.8368091102019829
11974,0.0,-0.052,0.055,0.827,0.0,0.7697578450664961
